train_loss,train_mae,val_loss,val_mae,effective_epochs
13.991484891122846,2.0659186181737415,,,0.42128463476070527
10.408504336627562,1.5035380231800364,4.414830352130689,1.6610874251315468,0.2770780856423174
9.407554918260717,1.3774536759106082,6.108534474121897,2.012858190034565,0.25
9.24385444441838,1.3302566168913201,7.565563101517527,2.2627507761905066,0.22921914357682618
8.668179085005574,1.301088901598062,3.077862256451657,1.3476763555878086,0.21536523929471033
7.995171255140162,1.2212759487664522,2.922894992326435,1.3317015453388816,0.19710327455919396
7.611942974489127,1.1518487040676288,3.8041058716021086,1.5462212688044499,0.16876574307304787
7.177195307034165,1.1344753993091299,3.4498046009164107,1.4618043742681806,0.1618387909319899
7.052235460993069,1.0843457677471104,2.8701028133693494,1.3121090154898793,0.1486146095717884
6.873124293426969,1.0581489125294472,3.0175450224625435,1.3656117351431596,0.14483627204030228
6.758701779949131,1.0402687636773977,2.2787535253324007,1.176907784060428,0.14105793450881612
6.368170937495445,0.9225575808268874,2.484741267405058,1.2388318620230023,0.10894206549118388
6.568967918851483,0.9935393671491253,2.2236503644993433,1.1710640819449174,0.11460957178841309
6.14014998478676,0.953379931734569,3.42564678819556,1.4647611567848606,0.11272040302267003
6.239771800254708,0.9013164959736725,2.929548269823978,1.3507603657873053,0.10894206549118388
5.636475456294729,0.861528880560576,2.58647999010588,1.252834185173637,0.095088161209068
5.675906110165724,0.8974085654785384,2.2856806955839457,1.1719191576305188,0.09382871536523929
5.1941661478868175,0.8261470901432322,2.0380194187164307,1.1338405483647396,0.08690176322418136
5.413959531641718,0.8533731263075301,2.295704085575907,1.180269834242369,0.08690176322418136
1.2356393192686252,0.887333821004896,2.398615721024965,1.2025070943330463,1.0
