train_loss,train_mae,val_loss,val_mae,effective_epochs
7.356321637310199,2.033003234151584,,,0.7663727959697733
3.8452148312952983,1.5046557534986467,6.2482603474667195,1.9929424147856862,0.7008816120906801
3.191117450372497,1.400804049043513,5.220687778372514,1.8121657747971385,0.6756926952141058
3.1991024684550156,1.3514349531771532,3.854464656428287,1.5088629597111751,0.6687657430730478
3.086200820865916,1.3909302211519499,5.242127619291606,1.8257326640580829,0.6662468513853904
2.6451707188206823,1.234712455699693,3.738442069605777,1.5084504798838967,0.6328715365239295
2.159251564474248,1.1682329257922386,3.6297913225073564,1.4913627662156757,0.6020151133501259
2.0211615722570846,1.1070611396832253,3.320418859782972,1.421141997763985,0.586272040302267
2.0404418093055043,1.1055660674821084,3.2333753736395585,1.4089159024389166,0.593198992443325
2.014787584988039,1.0957190999344213,3.5085513842733285,1.4598036878987362,0.5793450881612091
1.695681325980087,1.0658236679746145,3.3329297115928247,1.4067245219883167,0.5780856423173804
1.7064350598783635,1.020393710527847,3.3776580910933647,1.403956573260458,0.5617128463476071
1.6534566407773033,1.0108060667763894,3.133407975497999,1.382444375439694,0.575566750629723
1.5441156661332542,0.9910683863198579,3.0017042912934957,1.3640254924171848,0.559823677581864
1.511765800305267,0.9473724222894925,2.891499952266091,1.3229589023088153,0.5447103274559194
1.4680029613090986,0.9394874208009065,2.614582061767578,1.2364017524217303,0.5560453400503779
1.4045069075342436,0.9361674153982703,2.85228515298743,1.3289280031856738,0.5560453400503779
1.38364550560268,0.9184368190480702,2.785402410908749,1.3097557425498962,0.5289672544080605
1.2686165210916036,0.8985287111196945,2.6419628356632434,1.2813012788170262,0.517632241813602
1.2325051435783727,0.8689123276454299,2.4710270605589213,1.1715200762999685,1.0
