Target (Train),Prediction (Train)
5.657534,6.858958
10.90137,13.405894
2.8547945,3.9178345
6.5835614,6.8833575
5.7780824,7.2252364
5.339726,6.877132
3.0712328,4.5761127
2.2575343,2.7430544
10.761643,11.767612
3.5863013,7.516409
6.210959,6.0159993
6.558904,6.9330287
5.830137,6.987409
5.980822,7.100171
7.4164386,8.908144
4.813699,5.9051304
4.1232877,4.339372
4.7835617,4.7970595
7.3342466,7.3553014
2.8356164,2.7687771
3.4575343,3.0603852
3.528767,4.5512357
11.884932,13.43211
3.5232878,4.9787817
4.2438354,5.6819835
1.0821918,0.6558201
1.0136986,2.2273693
5.3315067,5.523289
0.01369863,0.54391354
5.580822,6.87916
4.9452057,4.823895
0.38356164,0.40504497
6.553425,9.816804
4.3342466,4.5020413
3.7232876,2.8164074
6.8246574,5.4988675
6.3780823,6.6819043
3.2821918,2.811125
3.2684932,3.293394
3.0082192,3.8742478
5.3041096,5.5620203
1.5369864,2.6990218
9.756165,13.063377
4.7041097,4.409819
3.7945206,3.5231125
1.8219178,2.8669598
2.0328767,2.846933
11.663013,13.749974
0.9616438,1.0806642
1.4383562,1.9451461
6.213699,6.257873
6.358904,9.072711
6.9616437,7.2934794
3.4520547,4.1818585
2.0328767,2.3764448
11.931507,12.414325
0.076712325,0.20570329
2.947945,2.6664975
2.419178,3.5524478
0.038356163,0.12078637
5.8547945,6.624063
1.8520548,1.7623854
3.668493,6.2878737
2.9150684,3.8797479
7.627397,8.819837
2.7424657,3.8177063
9.663013,11.831143
3.210959,3.685901
8.410959,9.40505
8.591781,10.31054
9.389041,10.712254
4.2958903,5.086844
2.2547946,2.7245796
3.3753424,4.879702
6.158904,6.722626
8.978083,10.111841
3.1972604,3.5321937
7.309589,8.148524
4.0328765,3.9662828
1.5753424,1.6210924
5.10411,5.688146
10.331507,12.714067
0.019178081,0.44067132
5.0356164,6.4697685
3.1013699,3.0986364
3.2931507,4.409736
1.2794521,3.129163
6.808219,8.59295
1.5643835,1.4192396
6.347945,7.8588166
9.857534,10.860367
4.309589,5.016145
2.6164384,2.2230804
7.1534247,7.5982213
12.545205,15.80968
4.6356163,5.4236994
6.553425,8.645009
10.986301,14.758114
5.7041097,5.375068
3.7178082,4.1698456
7.8054795,9.15229
3.0136986,3.7112086
5.139726,5.8727865
4.7041097,4.956719
4.441096,5.010344
2.1123288,2.6757486
1.9369863,1.6696583
3.5232878,4.2211657
2.6273973,2.8140059
9.123287,11.012586
4.942466,5.075761
1.3178083,1.7128034
3.8328767,4.703892
6.312329,7.7111363
3.1643836,4.2654805
4.449315,3.3839557
6.9561644,6.600123
6.4547944,8.14176
2.4794521,4.208081
0.02739726,0.45716554
3.7863014,3.859342
4.780822,5.1501427
6.391781,6.3712115
2.1616437,1.5809438
2.6904109,3.7548943
3.1342466,4.2276764
5.4657536,6.708442
2.9917808,3.0392478
8.312328,9.858886
2.7342465,2.7036073
8.79178,9.64748
1.9452055,2.2340522
3.4356165,3.9327304
4.909589,4.86011
3.679452,3.152969
3.5150685,4.7606897
2.761644,3.9498684
3.131507,3.6858804
3.139726,3.2829516
2.4547944,2.0482488
0.92876714,1.3795346
4.8465753,6.2144284
14.00548,16.646475
2.0191782,2.7867234
7.6739726,8.099471
9.336987,10.0169735
10.180822,12.40129
3.4465754,3.8884904
7.430137,8.669476
5.920548,6.6615243
5.208219,6.356092
4.9561644,5.263402
2.8246574,2.002292
4.180822,5.1400785
3.0273972,2.1226306
2.6575344,3.5870278
7.9150686,9.078297
6.0054793,6.638887
3.331507,3.1385458
2.589041,1.943877
1.5863013,1.6796098
4.972603,5.683757
0.043835618,1.0137805
2.3972602,2.329922
6.7561646,4.060861
5.9315066,6.2079206
2.8575342,3.0332499
5.060274,6.135818
8.167123,9.464401
9.679452,8.526171
7.682192,8.197718
9.252055,10.489845
5.1972604,7.3974442
1.2438356,1.8425853
6.2054796,7.8435555
2.0630138,2.8242922
6.531507,8.1019745
1.4575342,2.042872
3.5424657,3.794791
1.7726028,1.9192057
6.7753425,8.345527
2.6547945,7.0538793
8.739726,10.165633
5.10137,5.702585
6.0876713,6.7163806
12.142466,15.471083
2.8164384,3.0378175
3.331507,4.4425316
4.0931506,5.12126
1.830137,2.226369
2.2986302,3.4611366
7.076712,8.544363
3.1068494,3.4872077
2.7808218,3.4685185
8.479452,9.275613
10.59726,11.217791
0.010958904,0.7442663
3.4328768,3.9311345
11.638356,13.2710495
4.2547946,5.5347037
3.0575342,3.81099
2.3753424,2.480282
4.4657536,4.386233
6.290411,7.120645
2.819178,3.55252
2.2219179,2.2655525
10.539726,10.5828285
8.758904,10.968864
2.3643835,2.8676627
1.9917809,2.1282215
6.3835616,6.026461
3.4849315,3.455398
9.167123,9.641341
1.3917809,1.9555582
6.6136985,8.068196
2.7561643,6.994695
10.819178,15.091215
1.1479452,1.5360451
3.0082192,2.61009
1.5753424,1.9572661
11.035617,12.311121
9.238357,9.312852
3.3945205,1.8705306
3.3123288,3.8844483
2.2876713,2.7840087
3.1972604,4.1496778
3.0054793,3.5935128
7.808219,8.765769
2.5945206,2.2893956
0.9424658,1.0730566
2.8657534,4.0314136
1.9178082,1.9615027
1.2712328,1.3913944
8.09589,8.148812
6.758904,12.8252
0.04931507,0.34738463
2.8520548,3.15251
0.7369863,0.90274346
4.2246575,9.235629
3.3643835,4.4146643
4.947945,5.082891
2.9917808,3.9686449
6.5561643,7.1739783
5.9561644,6.8311887
1.8630137,2.1877396
6.531507,7.21475
8.638356,10.0973625
8.0,8.706078
3.9726028,3.4839919
10.230137,11.228614
4.4054794,4.6130733
2.2657535,2.3694317
2.6520548,3.2614005
5.6712327,7.3663797
3.471233,6.1711183
7.720548,9.75496
3.449315,2.9364982
3.8630137,3.743798
7.558904,9.053483
8.868493,11.260836
5.923288,5.8333488
5.021918,9.255192
5.589041,6.458166
2.2082193,2.1815424
6.4958906,8.478469
1.6356164,1.8683966
2.5561643,3.490979
3.279452,3.909526
5.578082,5.6852913
2.0027397,2.8849452
9.410959,9.1059265
2.6904109,4.0937495
4.769863,6.5284824
6.558904,6.6744123
3.4767122,5.672219
8.243835,8.124067
6.509589,6.802953
3.4465754,4.339655
6.1150684,6.9493575
1.8739727,2.8183103
10.868493,15.109385
2.449315,3.1072948
3.950685,4.8282433
3.0712328,3.4436665
4.909589,8.544074
9.30411,10.771418
4.082192,4.658047
9.30411,10.864612
6.049315,7.2245917
3.3095891,3.7310393
7.3808217,7.7509103
6.1232877,6.656438
1.8465754,1.694954
0.77260274,1.2392418
5.178082,6.5819135
9.490411,11.073979
6.057534,5.707719
9.663013,10.079376
6.00274,7.0879817
4.9671235,5.15675
4.9671235,5.040385
6.263014,8.040967
6.3452053,7.371513
2.7808218,4.376409
10.235617,10.299736
0.03287671,0.18271512
2.2821918,3.8185074
9.120548,10.262698
2.2164383,3.1805766
10.446575,10.623575
9.252055,9.359753
7.627397,9.462391
5.558904,7.0920568
